model_key,model_label,person_index,action_verb_count,bullet_count,char_count,explanation_connector_count,line_count,medical_disclaimer_present,numeric_evidence_count,required_heading_count,required_heading_coverage,word_count,quality_status,generation_seconds,predicted_body_age_years
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1029,12,19,2567,0,19,1,12,5,1.0,359,passed,11.121,51.36
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1030,14,28,2853,1,28,1,19,5,1.0,401,passed,12.145,75.9
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1031,13,25,2484,0,25,1,12,5,1.0,340,passed,10.91,60.72
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1032,14,28,2680,0,28,1,24,5,1.0,374,passed,11.608,35.11
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1033,13,31,2698,1,31,1,20,5,1.0,369,passed,10.589,21.05
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1034,19,25,2567,1,25,1,22,5,1.0,357,passed,11.312,30.91
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1035,12,23,2425,1,23,1,16,5,1.0,332,passed,10.602,66.41
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1036,14,31,3139,1,31,1,25,5,1.0,433,passed,11.666,72.5
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1037,13,28,2632,1,28,1,19,5,1.0,365,passed,12.218,30.72
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1038,11,25,2229,1,25,1,12,5,1.0,301,passed,9.931,43.37
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1039,10,26,2662,3,26,1,17,5,1.0,368,passed,10.775,59.07
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1040,14,25,2359,0,25,1,24,5,1.0,330,passed,9.744,57.57
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1041,10,22,2396,1,22,1,18,5,1.0,347,passed,10.777,24.9
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1042,11,25,2859,3,25,1,13,5,1.0,399,passed,11.293,46.56
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1043,9,21,2902,2,21,1,18,5,1.0,422,passed,12.406,40.7
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1044,12,29,3024,0,29,1,23,5,1.0,421,passed,11.773,51.61
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1045,11,25,2613,2,25,1,16,5,1.0,358,passed,11.157,34.06
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1046,14,24,2537,1,24,1,13,5,1.0,348,passed,10.278,77.29
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1047,15,26,2619,1,26,1,14,5,1.0,366,passed,10.376,63.81
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1048,13,29,2973,1,29,1,15,5,1.0,411,passed,11.304,69.01
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1049,12,30,2830,0,30,1,18,5,1.0,393,passed,11.981,36.62
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1050,10,37,3188,2,37,1,22,5,1.0,428,passed,12.957,70.36
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1051,12,20,2890,2,20,1,17,5,1.0,409,passed,12.773,71.14
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1052,19,27,2780,1,27,1,23,5,1.0,397,passed,11.952,63.49
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1053,14,27,2588,2,27,1,15,5,1.0,364,passed,11.49,25.82
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1054,13,26,2525,3,26,1,18,5,1.0,355,passed,10.653,43.35
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1055,13,29,2827,2,29,1,21,5,1.0,407,passed,11.425999999999998,42.63
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1056,12,19,2387,1,19,1,17,5,1.0,334,passed,10.534,20.49
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1057,10,29,2581,0,29,1,20,5,1.0,357,passed,11.144,70.32
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1058,15,20,2599,0,20,1,12,5,1.0,367,passed,10.771,65.77
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1059,17,25,2641,1,25,1,11,5,1.0,358,passed,10.215,50.35
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1060,15,28,2861,0,28,1,20,5,1.0,395,passed,10.984000000000002,28.11
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1061,13,27,2337,1,27,1,21,5,1.0,321,passed,11.005999999999998,72.2
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1062,12,30,2856,1,30,1,20,5,1.0,399,passed,11.045,55.2
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1063,13,25,2835,1,25,1,15,5,1.0,393,passed,11.675,36.69
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1064,15,24,2577,2,24,1,23,5,1.0,370,passed,11.359000000000002,33.73
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1065,14,21,2399,1,21,1,13,5,1.0,338,passed,10.831,46.83
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1066,13,30,2878,1,30,1,18,5,1.0,400,passed,12.073,31.7
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1067,12,27,2464,2,27,1,20,5,1.0,340,passed,10.144,79.72
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1068,12,30,2824,2,30,1,21,5,1.0,388,passed,11.281,73.71
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1069,17,37,3057,2,37,1,20,5,1.0,431,passed,12.419,26.23
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1070,12,27,2916,1,27,1,17,5,1.0,398,passed,12.249,58.93
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1071,13,19,2849,1,19,1,20,5,1.0,411,passed,11.640999999999998,82.29
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1072,13,28,2954,1,28,1,20,5,1.0,408,passed,11.909,37.87
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1073,15,26,2600,3,26,1,12,5,1.0,356,passed,11.128,79.5
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1074,12,21,2308,0,21,1,11,5,1.0,328,passed,11.104,50.13
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1075,14,36,3025,2,36,1,20,5,1.0,429,passed,12.917,40.52
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1076,16,30,3118,1,30,1,25,5,1.0,439,passed,11.371,78.62
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1077,14,23,2561,1,23,1,10,5,1.0,354,passed,10.37,46.06
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1078,11,26,2572,1,26,1,16,5,1.0,356,passed,10.615,50.52
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1079,16,24,2786,1,24,1,17,5,1.0,391,passed,10.571,29.77
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1080,13,24,3016,1,24,1,12,5,1.0,411,passed,11.473,74.6
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1081,15,26,2616,1,26,1,11,5,1.0,358,passed,10.970999999999998,49.83
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1082,17,28,3034,0,28,1,26,5,1.0,444,passed,11.788,60.94
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1083,13,27,2993,3,27,1,20,5,1.0,417,passed,12.824000000000002,41.35
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1084,16,27,2824,1,27,1,21,5,1.0,396,passed,12.189,22.31
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1085,14,25,2442,1,25,1,17,5,1.0,341,passed,11.154000000000002,31.99
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1086,15,25,2628,0,25,1,20,5,1.0,367,passed,10.797,38.24
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1087,14,35,3156,0,35,1,19,5,1.0,429,passed,11.999,34.17
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1088,13,23,2477,0,23,1,23,5,1.0,355,passed,11.742,47.49
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1089,11,27,2616,2,27,1,10,5,1.0,351,passed,10.362,51.14
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1090,12,25,2269,0,25,1,14,5,1.0,295,passed,9.607,84.8
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1091,12,29,3119,2,29,1,22,5,1.0,444,passed,11.099,58.19
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1092,14,29,3101,3,29,1,23,5,1.0,440,passed,13.08,79.25
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1093,16,29,2887,0,29,1,27,5,1.0,414,passed,13.075,81.11
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1094,12,26,3132,4,26,1,20,5,1.0,442,passed,12.829,60.65
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1095,10,24,2545,2,24,1,20,5,1.0,364,passed,11.607,32.07
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1096,17,30,3173,1,30,1,27,5,1.0,459,passed,12.175999999999998,68.16
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1097,17,25,2792,0,25,1,14,5,1.0,376,passed,12.468,32.98
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1098,15,27,2549,2,27,1,11,5,1.0,346,passed,10.595,74.77
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1099,15,28,2580,2,28,1,17,5,1.0,350,passed,10.29,48.0
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1100,15,23,2287,1,23,1,16,5,1.0,325,passed,9.942,40.91
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1101,14,24,2725,2,24,1,13,5,1.0,373,passed,9.94,28.71
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1102,12,24,2686,1,24,1,10,5,1.0,365,passed,10.244000000000002,37.25
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1103,12,21,2248,0,21,1,12,5,1.0,306,passed,9.525,50.61
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1104,13,27,2946,2,27,1,21,5,1.0,420,passed,10.701,42.76
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1105,14,27,2788,0,27,1,16,5,1.0,381,passed,11.697,42.04
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1106,12,26,2967,2,26,1,20,5,1.0,420,passed,11.716,18.0
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1107,18,22,2885,1,22,1,12,5,1.0,403,passed,11.73,51.43
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1108,16,24,2804,2,24,1,23,5,1.0,398,passed,11.41,41.61
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1109,12,25,2579,2,25,1,19,5,1.0,352,passed,11.41,25.58
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1110,16,30,2828,1,30,1,20,5,1.0,392,passed,11.689,74.11
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1111,15,27,2626,1,27,1,22,5,1.0,373,passed,11.592,61.42
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1112,14,30,3195,2,30,1,18,5,1.0,447,passed,12.397,76.95
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1113,9,16,2434,1,16,1,14,5,1.0,344,passed,11.345,57.26
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1114,11,19,2344,2,19,1,13,5,1.0,331,passed,10.462,50.27
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1115,14,26,2793,3,26,1,18,5,1.0,391,passed,11.492,51.32
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1116,11,24,2756,1,24,1,16,5,1.0,373,passed,10.318,54.21
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1117,9,22,2625,1,22,1,20,5,1.0,376,passed,10.921,30.03
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1118,13,22,2641,1,22,1,17,5,1.0,367,passed,10.884,18.0
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1119,14,23,2595,1,23,1,12,5,1.0,360,passed,10.594,75.47
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1120,12,27,2765,3,27,1,17,5,1.0,386,passed,10.63,56.13
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1121,15,34,2959,2,34,1,19,5,1.0,413,passed,11.9,60.82
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1122,15,31,2908,1,31,1,22,5,1.0,407,passed,12.543,41.27
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1123,10,27,2508,1,27,1,18,5,1.0,348,passed,11.613,35.94
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1124,12,30,2496,0,30,1,21,5,1.0,345,passed,10.992,78.55
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1125,18,27,3057,2,27,1,21,5,1.0,437,passed,12.029000000000002,69.29
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1126,15,25,2661,1,25,1,18,5,1.0,365,passed,11.902,78.27
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1127,15,26,2655,0,26,1,13,5,1.0,364,passed,10.843,43.13
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1128,12,17,2411,0,17,1,15,5,1.0,337,passed,11.357,47.14
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1129,16,29,2684,1,29,1,21,5,1.0,376,passed,10.715,42.44
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1130,11,25,2827,3,25,1,19,5,1.0,404,passed,11.543,28.5
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1131,13,22,2563,0,22,1,15,5,1.0,354,passed,10.394,36.49
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1132,14,29,2428,1,29,1,19,5,1.0,329,passed,10.852,77.64
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1133,10,24,2286,0,24,1,12,5,1.0,307,passed,9.555,31.68
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1134,9,20,2436,0,20,1,13,5,1.0,334,passed,9.661,63.49
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1135,9,24,2301,4,24,1,14,5,1.0,324,passed,10.422,77.54
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1136,12,27,2873,2,27,1,17,5,1.0,398,passed,10.507,66.06
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1137,15,26,2925,0,26,1,22,5,1.0,410,passed,11.859000000000002,29.26
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1138,14,23,2492,1,23,1,13,5,1.0,355,passed,11.145,66.42
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1139,15,29,2947,0,29,1,24,5,1.0,409,passed,11.235,31.43
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1140,14,29,2568,0,29,1,21,5,1.0,351,passed,11.744000000000002,82.22
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1141,14,20,2866,2,20,1,11,5,1.0,412,passed,10.418,23.12
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1142,12,24,2232,0,24,1,19,5,1.0,312,passed,11.353,35.74
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1143,11,29,2641,2,29,1,20,5,1.0,377,passed,11.172,61.58
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1144,11,28,2657,2,28,1,18,5,1.0,369,passed,11.267,44.31
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1145,13,30,2967,1,30,1,23,5,1.0,422,passed,11.992,31.51
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1146,13,26,2293,0,26,1,15,5,1.0,310,passed,11.196,19.47
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1147,11,27,2659,3,27,1,20,5,1.0,372,passed,10.392,31.88
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1148,15,25,2576,1,25,1,19,5,1.0,357,passed,10.979,55.56
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1149,16,27,2649,2,27,1,14,5,1.0,361,passed,10.575,81.29
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1150,15,22,2592,4,22,1,15,5,1.0,370,passed,11.044,28.92
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1151,13,26,2714,2,26,1,22,5,1.0,379,passed,11.127,86.42
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1152,14,22,2403,1,22,1,12,5,1.0,337,passed,10.664,62.29
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1153,11,27,2891,2,27,1,19,5,1.0,395,passed,10.584,57.26
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1154,15,25,2591,1,25,1,11,5,1.0,355,passed,10.785,28.82
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1155,15,25,2466,3,25,1,16,5,1.0,345,passed,10.115,73.36
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1156,15,31,2909,0,31,1,23,5,1.0,397,passed,11.212,72.41
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1157,12,29,2873,0,29,1,24,5,1.0,396,passed,12.124,83.31
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1158,10,26,2639,1,26,1,20,5,1.0,371,passed,11.602,75.65
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1159,16,31,3150,2,31,1,22,5,1.0,438,passed,12.161,40.63
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1160,13,25,2861,3,25,1,18,5,1.0,408,passed,12.469,81.58
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1161,16,25,3634,4,25,1,14,5,1.0,516,passed,12.866,43.59
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1162,15,32,2770,0,32,1,22,5,1.0,385,passed,12.895,41.73
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1163,12,31,2849,1,31,1,24,5,1.0,401,passed,12.083,85.42
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1164,14,25,2534,0,25,1,21,5,1.0,359,passed,10.844,41.24
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1165,10,22,2658,1,22,1,12,5,1.0,369,passed,10.25,58.23
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1166,16,26,2345,1,26,1,15,5,1.0,321,passed,10.356,79.99
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1167,15,28,2875,2,28,1,19,5,1.0,396,passed,10.743,82.54
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1168,15,25,3434,0,29,1,13,5,1.0,494,passed,12.805,36.48
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1169,12,26,2556,3,26,1,14,5,1.0,353,passed,12.119000000000002,59.2
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1170,14,31,3026,3,31,1,21,5,1.0,427,passed,11.624,35.26
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1171,10,23,2690,1,23,1,18,5,1.0,384,passed,12.161,71.44
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1172,9,28,3126,1,28,1,21,5,1.0,440,passed,12.425999999999998,55.99
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1173,14,25,2773,1,25,1,21,5,1.0,395,passed,11.48,66.49
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1174,10,24,2305,1,24,1,15,5,1.0,320,passed,9.725,45.76
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1175,13,23,2376,1,23,1,19,5,1.0,329,passed,9.575,46.02
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1176,14,19,2819,1,19,1,15,5,1.0,404,passed,10.233,59.2
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1177,16,28,2754,2,28,1,23,5,1.0,383,passed,11.57,56.78
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1178,10,27,2508,1,27,1,19,5,1.0,359,passed,11.583,62.47
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1179,15,32,3406,5,32,1,21,5,1.0,469,passed,12.505999999999998,35.34
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1180,13,23,2492,1,23,1,16,5,1.0,348,passed,11.057,89.0
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1181,12,25,2716,1,25,1,19,5,1.0,383,passed,10.804,39.6
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1182,10,27,2783,2,27,1,17,5,1.0,392,passed,10.868,41.33
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1183,17,21,2859,1,21,1,19,5,1.0,405,passed,11.194,88.51
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1184,13,22,2640,1,22,1,14,5,1.0,373,passed,11.611,30.75
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1185,12,23,2821,0,23,1,22,5,1.0,400,passed,11.894,79.35
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1186,13,30,3178,2,30,1,12,5,1.0,432,passed,12.104,51.78
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1187,13,25,2630,1,25,1,12,5,1.0,359,passed,11.209,18.88
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1188,14,21,2711,3,21,1,10,5,1.0,372,passed,10.764,26.15
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1189,11,22,2349,1,22,1,11,5,1.0,328,review_needed,9.673,81.69
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1190,10,22,2117,0,22,1,15,5,1.0,289,passed,8.963,52.87
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1191,11,23,2468,2,23,1,15,5,1.0,337,passed,9.363,33.91
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1192,12,23,2265,0,23,1,16,5,1.0,310,passed,10.688,41.02
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1193,11,25,2778,2,25,1,24,5,1.0,399,passed,12.091,47.6
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1194,16,26,2645,2,26,1,15,5,1.0,371,passed,10.024,45.33
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1195,9,24,2316,1,24,1,14,5,1.0,312,passed,9.941,70.33
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1196,15,30,2996,3,30,1,20,5,1.0,412,passed,10.732,78.63
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1197,18,22,2675,2,22,1,17,5,1.0,378,passed,11.15,44.37
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1198,11,26,2741,3,26,1,15,5,1.0,381,passed,10.537,25.61
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1199,11,26,2805,4,26,1,20,5,1.0,401,passed,11.415,57.46
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1200,15,26,2467,2,26,1,12,5,1.0,345,passed,10.743,28.73
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1201,9,24,2446,2,24,1,17,5,1.0,336,passed,10.093,23.18
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1202,14,26,2649,0,26,1,16,5,1.0,360,passed,10.666,38.85
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1203,13,30,2864,2,30,1,20,5,1.0,401,passed,11.526,52.93
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1204,17,22,2469,2,22,1,17,5,1.0,362,passed,11.314,66.15
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1205,15,27,2810,2,27,1,25,5,1.0,396,passed,11.246,71.5
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1206,14,26,2550,1,26,1,26,5,1.0,367,passed,11.935,73.63
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1207,13,27,3046,0,27,1,18,5,1.0,428,passed,12.133,62.87
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1208,15,27,2689,1,27,1,23,5,1.0,370,passed,11.99,34.3
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1209,16,28,3027,1,28,1,20,5,1.0,426,passed,11.987,45.06
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1210,14,28,3226,4,28,1,21,5,1.0,464,passed,12.976,80.27
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1211,16,28,2964,3,28,1,26,5,1.0,424,passed,13.155,81.55
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1212,12,39,3178,2,39,1,23,5,1.0,430,passed,13.387,80.99
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1213,12,27,3000,0,27,1,22,5,1.0,421,passed,13.28,70.81
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1214,17,31,3405,0,31,1,22,5,1.0,487,passed,13.309,72.02
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1215,16,23,2470,0,23,1,19,5,1.0,355,passed,12.175999999999998,23.93
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1216,11,20,2328,2,20,1,12,5,1.0,319,passed,9.807,59.24
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1217,15,27,2930,1,27,1,17,5,1.0,406,passed,10.487,69.89
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1218,12,26,2716,0,26,1,16,5,1.0,394,passed,11.681,62.59
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1219,13,29,2760,1,29,1,21,5,1.0,389,passed,12.14,62.37
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1220,15,28,2846,2,28,1,18,5,1.0,407,passed,11.63,70.52
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1221,16,29,2887,2,29,1,22,5,1.0,392,passed,12.058,83.46
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1222,17,33,2747,2,33,1,15,5,1.0,376,passed,11.747,18.0
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1223,12,27,2669,2,27,1,17,5,1.0,380,passed,11.104,28.94
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1224,11,22,2330,2,22,1,13,5,1.0,322,passed,9.393,62.18
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1225,12,24,2356,3,24,1,11,5,1.0,325,passed,11.599,75.71
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1226,16,26,2857,0,26,1,18,5,1.0,395,passed,10.578,34.24
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1227,12,25,2562,2,25,1,15,5,1.0,358,passed,11.763,65.0
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1228,16,27,3286,4,27,1,14,5,1.0,463,passed,12.868,68.84
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1229,15,24,2438,1,24,1,20,5,1.0,349,passed,10.418,38.2
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1230,17,30,3126,3,30,1,23,5,1.0,450,passed,11.788,77.27
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1231,10,21,2414,1,21,1,14,5,1.0,345,review_needed,11.063,43.78
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1232,14,26,3011,1,26,1,18,5,1.0,413,passed,11.254,56.51
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1233,12,23,2558,2,23,1,13,5,1.0,357,passed,9.994,19.35
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1234,12,27,2324,1,27,1,20,5,1.0,333,passed,10.356,84.38
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1235,12,25,2776,2,25,1,18,5,1.0,391,passed,10.919,71.68
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1236,16,29,2809,1,29,1,25,5,1.0,394,passed,11.786,89.0
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1237,12,24,2601,1,24,1,17,5,1.0,374,passed,11.159,31.38
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1238,10,17,2375,2,17,1,17,5,1.0,353,passed,10.465,37.28
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1239,15,24,2412,0,24,1,16,5,1.0,345,passed,9.938,35.43
teacher_qwen25_7b,Teacher: Qwen2.5-7B,1240,11,21,2351,0,21,1,14,5,1.0,322,passed,9.58,53.12
