action_verb_count,bullet_count,category_alcohol,category_checks,category_diet,category_exercise,category_follow-up,category_sleep,category_smoking,category_stress,distillation_id,explanation_connector_count,feature_Activity,feature_Alcohol,feature_BMI,feature_Blood Glucose,feature_Blood Pressure,feature_Cholesterol,feature_Diet,feature_Mental Health,feature_Predicted Body Age,feature_Sleep,feature_Smoking,feature_Stress,feature_evidence_count,forbidden_term_count,key_signal_coverage,medical_disclaimer_present,numeric_evidence_count,person_index,quality_score,recommendation_category_count,required_heading_count,required_heading_coverage,response_source,word_count
13,23,1,1,1,1,1,1,1,1,62,4,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,18,62,93.0,8,5,1.0,Qwen teacher distillation,351
6,14,1,1,1,1,1,1,1,1,62,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,62,80.6,8,5,1.0,Local rule-based fallback,231
15,24,1,1,1,1,1,1,1,1,63,2,1,1,0,1,1,1,1,0,1,1,1,1,10,0,1.0,0,11,63,87.97142857142858,8,5,1.0,Qwen teacher distillation,314
6,15,1,1,1,1,1,1,1,1,63,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,63,80.62857142857143,8,5,1.0,Local rule-based fallback,232
13,30,1,1,1,1,1,1,1,1,64,3,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,21,64,91.0,8,5,1.0,Qwen teacher distillation,406
6,14,1,1,1,1,1,1,1,1,64,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,64,80.6,8,5,1.0,Local rule-based fallback,231
14,25,1,1,1,1,1,1,1,1,65,3,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,22,65,91.0,8,5,1.0,Qwen teacher distillation,370
6,15,1,1,1,1,1,1,1,1,65,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,65,80.65714285714286,8,5,1.0,Local rule-based fallback,233
17,23,1,1,1,1,1,1,1,1,66,5,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,17,66,94.8,8,5,1.0,Qwen teacher distillation,343
6,15,1,1,1,1,1,1,1,1,66,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,66,80.65714285714286,8,5,1.0,Local rule-based fallback,233
14,31,1,1,1,1,1,1,1,1,67,7,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,20,67,95.0,8,5,1.0,Qwen teacher distillation,422
6,13,1,1,1,1,1,1,1,1,67,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,67,80.4,8,5,1.0,Local rule-based fallback,224
11,27,1,1,1,1,1,1,1,1,68,2,1,1,1,0,1,1,1,1,1,1,1,1,11,0,1.0,0,17,68,87.33333333333333,8,5,1.0,Qwen teacher distillation,360
6,13,1,1,1,1,1,1,1,1,68,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,68,80.37142857142857,8,5,1.0,Local rule-based fallback,223
15,26,1,1,1,1,1,1,1,1,69,4,1,1,0,1,1,1,1,0,0,1,1,1,9,0,1.0,0,15,69,91.5,8,5,1.0,Qwen teacher distillation,375
6,14,1,1,1,1,1,1,1,1,69,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,69,80.57142857142857,8,5,1.0,Local rule-based fallback,230
16,33,1,1,1,1,1,1,1,1,70,4,1,1,1,0,1,1,1,0,0,1,1,1,9,0,1.0,0,22,70,91.5,8,5,1.0,Qwen teacher distillation,382
6,15,1,1,1,1,1,1,1,1,70,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,70,80.54285714285714,8,5,1.0,Local rule-based fallback,229
15,25,1,1,1,1,1,1,1,1,71,4,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,13,71,93.0,8,5,1.0,Qwen teacher distillation,381
6,15,1,1,1,1,1,1,1,1,71,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,71,80.71428571428571,8,5,1.0,Local rule-based fallback,235
15,24,1,1,1,1,1,1,1,1,72,5,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,1,18,72,100.0,8,5,1.0,Qwen teacher distillation,350
6,15,1,1,1,1,1,1,1,1,72,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,72,80.65714285714286,8,5,1.0,Local rule-based fallback,233
14,29,1,1,1,1,1,1,1,1,73,4,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,22,73,93.0,8,5,1.0,Qwen teacher distillation,409
6,15,1,1,1,1,1,1,1,1,73,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,73,80.74285714285715,8,5,1.0,Local rule-based fallback,236
17,19,1,1,1,1,1,1,1,1,74,5,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,18,74,95.0,8,5,1.0,Qwen teacher distillation,405
6,15,1,1,1,1,1,1,1,1,74,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,74,80.71428571428571,8,5,1.0,Local rule-based fallback,235
16,31,1,1,1,1,1,1,1,1,75,4,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,18,75,93.0,8,5,1.0,Qwen teacher distillation,380
6,14,1,1,1,1,1,1,1,1,75,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,75,80.74285714285715,8,5,1.0,Local rule-based fallback,236
14,28,1,1,1,1,1,1,1,1,76,5,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,20,76,95.0,8,5,1.0,Qwen teacher distillation,473
6,15,1,1,1,1,1,1,1,1,76,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,76,80.71428571428571,8,5,1.0,Local rule-based fallback,235
13,25,1,1,1,1,1,1,1,1,77,4,1,1,0,1,1,1,1,0,1,1,1,1,10,0,1.0,0,13,77,93.0,8,5,1.0,Qwen teacher distillation,360
6,15,1,1,1,1,1,1,1,1,77,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,77,80.71428571428571,8,5,1.0,Local rule-based fallback,235
14,21,1,1,1,1,1,1,1,1,78,5,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,17,78,94.45714285714286,8,5,1.0,Qwen teacher distillation,331
6,12,1,1,1,1,1,1,1,1,78,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,78,80.28571428571429,8,5,1.0,Local rule-based fallback,220
14,27,1,1,1,1,1,1,1,1,79,4,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,23,79,93.0,8,5,1.0,Qwen teacher distillation,430
6,15,1,1,1,1,1,1,1,1,79,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,79,80.71428571428571,8,5,1.0,Local rule-based fallback,235
9,21,1,1,1,1,1,1,1,1,80,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,14,80,83.51428571428572,8,5,1.0,Qwen teacher distillation,333
6,15,1,1,1,1,1,1,1,1,80,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,80,80.6,8,5,1.0,Local rule-based fallback,231
14,24,1,1,1,1,1,1,1,1,81,3,1,1,0,1,1,1,1,0,0,1,1,1,9,0,1.0,0,11,81,88.52857142857142,8,5,1.0,Qwen teacher distillation,316
6,12,1,1,1,1,1,1,1,1,81,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,23,81,80.28571428571429,8,5,1.0,Local rule-based fallback,220
13,28,1,1,1,1,1,1,1,1,82,6,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,19,82,95.0,8,5,1.0,Qwen teacher distillation,383
6,14,1,1,1,1,1,1,1,1,82,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,82,80.57142857142857,8,5,1.0,Local rule-based fallback,230
15,31,1,1,1,1,1,1,1,1,83,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,20,83,89.0,8,5,1.0,Qwen teacher distillation,444
6,15,1,1,1,1,1,1,1,1,83,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,83,80.74285714285715,8,5,1.0,Local rule-based fallback,236
13,18,1,1,1,1,1,1,1,1,84,6,1,1,0,1,1,0,1,1,1,1,1,1,10,0,1.0,0,10,84,95.0,8,5,1.0,Qwen teacher distillation,394
6,13,1,1,1,1,1,1,1,1,84,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,84,80.37142857142857,8,5,1.0,Local rule-based fallback,223
14,25,1,1,1,1,1,1,1,1,85,2,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,17,85,89.0,8,5,1.0,Qwen teacher distillation,405
6,15,1,1,1,1,1,1,1,1,85,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,85,80.71428571428571,8,5,1.0,Local rule-based fallback,235
16,31,1,1,1,1,1,1,1,1,86,4,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,19,86,93.0,8,5,1.0,Qwen teacher distillation,446
6,15,1,1,1,1,1,1,1,1,86,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,86,80.71428571428571,8,5,1.0,Local rule-based fallback,235
13,32,1,1,1,1,1,1,1,1,87,4,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,19,87,93.0,8,5,1.0,Qwen teacher distillation,425
6,15,1,1,1,1,1,1,1,1,87,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,87,80.68571428571428,8,5,1.0,Local rule-based fallback,234
12,27,1,1,1,1,1,1,1,1,88,2,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,19,88,89.0,8,5,1.0,Qwen teacher distillation,362
6,15,1,1,1,1,1,1,1,1,88,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,88,80.62857142857143,8,5,1.0,Local rule-based fallback,232
14,21,1,1,1,1,1,1,1,1,89,3,1,1,0,1,1,0,1,0,1,1,1,1,9,0,0.8571428571428571,0,10,89,86.32857142857142,8,5,1.0,Qwen teacher distillation,339
6,15,1,1,1,1,1,1,1,1,89,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,89,80.57142857142857,8,5,1.0,Local rule-based fallback,230
12,23,1,1,1,1,1,1,1,1,91,3,1,1,0,1,1,1,1,0,1,1,1,1,10,0,1.0,0,12,91,91.0,8,5,1.0,Qwen teacher distillation,376
6,15,1,1,1,1,1,1,1,1,91,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,91,80.74285714285715,8,5,1.0,Local rule-based fallback,236
14,20,1,1,1,1,1,1,1,1,92,4,1,1,0,1,1,1,1,0,1,1,1,1,10,0,1.0,0,12,92,92.31428571428572,8,5,1.0,Qwen teacher distillation,326
6,15,1,1,1,1,1,1,1,1,92,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,92,80.74285714285715,8,5,1.0,Local rule-based fallback,236
15,35,1,1,1,1,1,1,1,1,93,3,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,29,93,91.0,8,5,1.0,Qwen teacher distillation,463
6,15,1,1,1,1,1,1,1,1,93,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,93,80.74285714285715,8,5,1.0,Local rule-based fallback,236
12,29,1,1,1,1,1,1,1,1,94,4,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,23,94,93.0,8,5,1.0,Qwen teacher distillation,450
6,15,1,1,1,1,1,1,1,1,94,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,94,80.71428571428571,8,5,1.0,Local rule-based fallback,235
16,34,1,1,1,1,1,1,1,1,95,3,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,19,95,91.0,8,5,1.0,Qwen teacher distillation,418
6,15,1,1,1,1,1,1,1,1,95,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,95,80.65714285714286,8,5,1.0,Local rule-based fallback,233
15,17,1,1,1,1,1,1,1,1,96,3,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,9,96,89.82857142857142,8,5,1.0,Qwen teacher distillation,309
6,12,1,1,1,1,1,1,1,1,96,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,23,96,80.11428571428571,8,5,1.0,Local rule-based fallback,214
11,26,1,1,1,1,1,1,1,1,97,5,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,18,97,93.33333333333333,8,5,1.0,Qwen teacher distillation,371
6,12,1,1,1,1,1,1,1,1,97,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,23,97,80.08571428571429,8,5,1.0,Local rule-based fallback,213
12,29,1,1,1,1,1,1,1,1,98,3,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,20,98,91.0,8,5,1.0,Qwen teacher distillation,376
6,15,1,1,1,1,1,1,1,1,98,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,98,80.65714285714286,8,5,1.0,Local rule-based fallback,233
16,30,1,1,1,1,1,1,1,1,99,4,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,14,99,93.0,8,5,1.0,Qwen teacher distillation,446
6,15,1,1,1,1,1,1,1,1,99,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,99,80.77142857142857,8,5,1.0,Local rule-based fallback,237
14,27,1,1,1,1,1,1,1,1,100,5,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,22,100,95.0,8,5,1.0,Qwen teacher distillation,425
6,15,1,1,1,1,1,1,1,1,100,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,100,80.62857142857143,8,5,1.0,Local rule-based fallback,232
17,26,1,1,1,1,1,1,1,1,101,3,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,13,101,91.0,8,5,1.0,Qwen teacher distillation,384
6,15,1,1,1,1,1,1,1,1,101,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,101,80.82857142857142,8,5,1.0,Local rule-based fallback,239
12,22,1,1,1,1,1,1,1,1,102,3,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,22,102,91.0,8,5,1.0,Qwen teacher distillation,396
6,14,1,1,1,1,1,1,1,1,102,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,102,80.45714285714286,8,5,1.0,Local rule-based fallback,226
15,28,1,1,1,1,1,1,1,1,103,3,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,23,103,91.0,8,5,1.0,Qwen teacher distillation,367
6,15,1,1,1,1,1,1,1,1,103,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,103,80.6,8,5,1.0,Local rule-based fallback,231
12,19,1,1,1,1,1,1,1,1,104,5,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,10,104,100.0,8,5,1.0,Qwen teacher distillation,369
6,14,1,1,1,1,1,1,1,1,104,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,104,80.65714285714286,8,5,1.0,Local rule-based fallback,233
13,18,1,1,1,1,1,1,1,1,105,3,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,12,105,89.97142857142858,8,5,1.0,Qwen teacher distillation,314
6,15,1,1,1,1,1,1,1,1,105,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,105,80.71428571428571,8,5,1.0,Local rule-based fallback,235
16,32,1,1,1,1,1,1,1,1,106,4,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,19,106,93.0,8,5,1.0,Qwen teacher distillation,429
6,15,1,1,1,1,1,1,1,1,106,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,106,80.8,8,5,1.0,Local rule-based fallback,238
13,26,1,1,1,1,1,1,1,1,107,1,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,19,107,87.0,8,5,1.0,Qwen teacher distillation,382
6,13,1,1,1,1,1,1,1,1,107,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,107,80.4,8,5,1.0,Local rule-based fallback,224
15,25,1,1,1,1,1,1,1,1,108,3,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,19,108,91.0,8,5,1.0,Qwen teacher distillation,444
6,15,1,1,1,1,1,1,1,1,108,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,108,80.68571428571428,8,5,1.0,Local rule-based fallback,234
17,27,1,1,1,1,1,1,1,1,110,4,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,20,110,93.0,8,5,1.0,Qwen teacher distillation,382
6,14,1,1,1,1,1,1,1,1,110,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,110,80.54285714285714,8,5,1.0,Local rule-based fallback,229
14,26,1,1,1,1,1,1,1,1,111,3,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,15,111,91.0,8,5,1.0,Qwen teacher distillation,376
6,15,1,1,1,1,1,1,1,1,111,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,111,80.71428571428571,8,5,1.0,Local rule-based fallback,235
17,41,1,1,1,1,1,1,1,1,112,4,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,21,112,93.0,8,5,1.0,Qwen teacher distillation,447
6,13,1,1,1,1,1,1,1,1,112,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,112,80.37142857142857,8,5,1.0,Local rule-based fallback,223
13,25,1,1,1,1,1,1,1,1,113,5,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,14,113,95.0,8,5,1.0,Qwen teacher distillation,447
6,14,1,1,1,1,1,1,1,1,113,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,113,80.48571428571428,8,5,1.0,Local rule-based fallback,227
15,25,1,1,1,1,1,1,1,1,114,3,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,15,114,90.82857142857142,8,5,1.0,Qwen teacher distillation,344
6,14,1,1,1,1,1,1,1,1,114,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,114,80.62857142857143,8,5,1.0,Local rule-based fallback,232
15,21,1,1,1,1,1,1,1,1,115,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,14,115,87.0,8,5,1.0,Qwen teacher distillation,360
6,15,1,1,1,1,1,1,1,1,115,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,115,80.77142857142857,8,5,1.0,Local rule-based fallback,237
15,29,1,1,1,1,1,1,1,1,116,3,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,18,116,91.0,8,5,1.0,Qwen teacher distillation,389
6,15,1,1,1,1,1,1,1,1,116,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,116,80.62857142857143,8,5,1.0,Local rule-based fallback,232
15,26,1,1,1,1,1,1,1,1,117,2,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,23,117,88.94285714285715,8,5,1.0,Qwen teacher distillation,348
6,14,1,1,1,1,1,1,1,1,117,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,117,80.57142857142857,8,5,1.0,Local rule-based fallback,230
12,30,1,1,1,1,1,1,1,1,118,5,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,22,118,95.0,8,5,1.0,Qwen teacher distillation,428
6,15,1,1,1,1,1,1,1,1,118,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,118,80.57142857142857,8,5,1.0,Local rule-based fallback,230
16,35,1,1,1,1,1,1,1,1,119,4,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,18,119,93.0,8,5,1.0,Qwen teacher distillation,384
6,15,1,1,1,1,1,1,1,1,119,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,119,80.62857142857143,8,5,1.0,Local rule-based fallback,232
14,26,1,1,1,1,1,1,1,1,120,4,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,21,120,93.0,8,5,1.0,Qwen teacher distillation,411
6,15,1,1,1,1,1,1,1,1,120,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,120,80.85714285714286,8,5,1.0,Local rule-based fallback,240
13,27,1,1,1,1,1,1,1,1,121,3,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,18,121,91.0,8,5,1.0,Qwen teacher distillation,365
6,15,1,1,1,1,1,1,1,1,121,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,121,80.74285714285715,8,5,1.0,Local rule-based fallback,236
17,21,1,1,1,1,1,1,1,1,122,1,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,22,122,87.0,8,5,1.0,Qwen teacher distillation,416
6,15,1,1,1,1,1,1,1,1,122,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,122,80.8,8,5,1.0,Local rule-based fallback,238
16,23,1,1,1,1,1,1,1,1,123,3,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,16,123,91.0,8,5,1.0,Qwen teacher distillation,385
6,14,1,1,1,1,1,1,1,1,123,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,123,80.45714285714286,8,5,1.0,Local rule-based fallback,226
15,28,1,1,1,1,1,1,1,1,124,2,1,1,1,1,1,0,1,1,0,1,1,1,10,0,1.0,0,17,124,89.0,8,5,1.0,Qwen teacher distillation,383
6,14,1,1,1,1,1,1,1,1,124,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,124,80.42857142857143,8,5,1.0,Local rule-based fallback,225
14,23,1,1,1,1,1,1,1,1,125,8,1,1,0,1,1,1,1,0,0,1,1,1,9,0,1.0,0,10,125,93.5,8,5,1.0,Qwen teacher distillation,353
6,13,1,1,1,1,1,1,1,1,125,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,125,80.37142857142857,8,5,1.0,Local rule-based fallback,223
12,25,1,1,1,1,1,1,1,1,126,2,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,16,126,88.77142857142857,8,5,1.0,Qwen teacher distillation,342
6,15,1,1,1,1,1,1,1,1,126,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,126,80.71428571428571,8,5,1.0,Local rule-based fallback,235
11,27,1,1,1,1,1,1,1,1,127,2,1,1,0,1,1,1,1,1,1,1,1,1,11,0,1.0,0,19,127,87.33333333333333,8,5,1.0,Qwen teacher distillation,370
6,15,1,1,1,1,1,1,1,1,127,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,127,80.77142857142857,8,5,1.0,Local rule-based fallback,237
14,22,1,1,1,1,1,1,1,1,128,5,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,14,128,95.0,8,5,1.0,Qwen teacher distillation,402
6,15,1,1,1,1,1,1,1,1,128,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,128,80.68571428571428,8,5,1.0,Local rule-based fallback,234
16,25,1,1,1,1,1,1,1,1,129,3,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,17,129,91.0,8,5,1.0,Qwen teacher distillation,370
6,15,1,1,1,1,1,1,1,1,129,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,129,80.57142857142857,8,5,1.0,Local rule-based fallback,230
13,28,1,1,1,1,1,1,1,1,130,5,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,15,130,95.0,8,5,1.0,Qwen teacher distillation,391
6,15,1,1,1,1,1,1,1,1,130,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,130,80.62857142857143,8,5,1.0,Local rule-based fallback,232
15,21,1,1,1,1,1,1,1,1,131,4,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,18,131,93.0,8,5,1.0,Qwen teacher distillation,374
6,15,1,1,1,1,1,1,1,1,131,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,131,80.8,8,5,1.0,Local rule-based fallback,238
14,18,1,1,1,1,1,1,1,1,132,4,1,1,1,1,0,1,1,0,1,1,1,1,10,0,1.0,0,15,132,92.77142857142857,8,5,1.0,Qwen teacher distillation,342
6,11,1,1,1,1,1,1,1,1,132,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,22,132,80.08571428571429,8,5,1.0,Local rule-based fallback,213
16,26,1,1,1,1,1,1,1,1,133,4,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,15,133,93.0,8,5,1.0,Qwen teacher distillation,398
6,15,1,1,1,1,1,1,1,1,133,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,133,80.68571428571428,8,5,1.0,Local rule-based fallback,234
15,20,1,1,1,1,1,1,1,1,134,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,14,134,89.0,8,5,1.0,Qwen teacher distillation,392
6,15,1,1,1,1,1,1,1,1,134,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,134,80.85714285714286,8,5,1.0,Local rule-based fallback,240
15,25,1,1,1,1,1,1,1,1,135,4,1,1,0,1,1,1,1,0,1,1,1,1,10,0,0.8571428571428571,0,11,135,90.14285714285714,8,5,1.0,Qwen teacher distillation,454
6,15,1,1,1,1,1,1,1,1,135,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,135,80.74285714285715,8,5,1.0,Local rule-based fallback,236
15,27,1,1,1,1,1,1,1,1,136,4,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,20,136,93.0,8,5,1.0,Qwen teacher distillation,469
6,15,1,1,1,1,1,1,1,1,136,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,136,80.71428571428571,8,5,1.0,Local rule-based fallback,235
14,27,1,1,1,1,1,1,1,1,137,3,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,16,137,91.0,8,5,1.0,Qwen teacher distillation,419
6,14,1,1,1,1,1,1,1,1,137,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,137,80.6,8,5,1.0,Local rule-based fallback,231
12,24,1,1,1,1,1,1,1,1,138,4,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,14,138,93.0,8,5,1.0,Qwen teacher distillation,365
6,14,1,1,1,1,1,1,1,1,138,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,138,80.57142857142857,8,5,1.0,Local rule-based fallback,230
12,28,1,1,1,1,1,1,1,1,139,3,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,18,139,91.0,8,5,1.0,Qwen teacher distillation,370
6,14,1,1,1,1,1,1,1,1,139,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,139,80.51428571428572,8,5,1.0,Local rule-based fallback,228
17,28,1,1,1,1,1,1,1,1,140,3,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,20,140,91.0,8,5,1.0,Qwen teacher distillation,494
6,15,1,1,1,1,1,1,1,1,140,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,140,80.74285714285715,8,5,1.0,Local rule-based fallback,236
